//X;Y;Z;Rf;Gf;Bf;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump11;Stump112
8776
445624.71010216;5696600.20540054;472.74344971;0.635294;0.596078;0.545098;39321.000000;1.000000;1.000000;1.000000;1.000000;0.124599;-0.124599;0.124599;1.000000;1.000000
445624.68940170;5696600.26099976;472.74554970;0.564706;0.505882;0.443137;33667.000000;1.000000;1.000000;1.000000;1.000000;0.069000;-0.069000;0.069000;1.000000;1.000000
445624.56330116;5696600.19079788;472.75295021;0.443137;0.396078;0.376471;26728.000000;1.000000;1.000000;1.000000;1.000000;0.030174;-0.030174;0.030174;1.000000;1.000000
445624.79580124;5696599.94969757;472.74895002;0.266667;0.270588;0.290196;17733.000000;1.000000;1.000000;1.000000;1.000000;0.082586;-0.082586;0.082586;1.000000;1.000000
445624.55170067;5696600.21750076;472.75505020;0.490196;0.447059;0.415686;29812.000000;1.000000;1.000000;1.000000;1.000000;0.029404;-0.029404;0.029404;1.000000;1.000000
445624.48930176;5696600.17880066;472.76345016;0.266667;0.258824;0.254902;16962.000000;1.000000;1.000000;1.000000;1.000000;-0.043826;0.043826;-0.043826;1.000000;1.000000
445624.47680099;5696600.00219925;472.77705004;0.698039;0.733333;0.74902;47288.000000;1.000000;1.000000;1.000000;1.000000;-0.056326;0.056326;-0.056326;1.000000;1.000000
445624.55860146;5696600.06959732;472.76294996;0.227451;0.231373;0.243137;15163.000000;1.000000;1.000000;1.000000;1.000000;0.025474;-0.025474;0.025474;1.000000;1.000000
445624.53230103;5696600.23559769;472.75675013;0.4;0.364706;0.329412;24158.000000;1.000000;1.000000;1.000000;1.000000;-0.040863;0.040863;-0.040863;1.000000;1.000000
445624.52550133;5696599.97429855;472.78125002;0.266667;0.294118;0.298039;18761.000000;1.000000;1.000000;1.000000;1.000000;-0.007626;0.007626;-0.007626;1.000000;1.000000
445624.56560143;5696600.11580093;472.75444986;0.298039;0.294118;0.301961;19275.000000;1.000000;1.000000;1.000000;1.000000;0.032474;-0.032474;0.032474;1.000000;1.000000
445624.60700233;5696600.23119934;472.74844982;0.537255;0.47451;0.411765;31868.000000;1.000000;1.000000;1.000000;1.000000;0.082455;-0.082455;0.082455;1.000000;1.000000
445624.64460190;5696600.23240097;472.74784996;0.486275;0.423529;0.352941;28270.000000;1.000000;1.000000;1.000000;1.000000;0.097599;-0.097599;0.097599;1.000000;1.000000
445624.68220146;5696600.23359879;472.74484970;0.556863;0.501961;0.439216;33410.000000;1.000000;1.000000;1.000000;1.000000;0.096668;-0.096668;0.096668;1.000000;1.000000
445624.46000107;5696600.16739853;472.76664974;0.360784;0.34902;0.341176;22873.000000;1.000000;1.000000;1.000000;1.000000;-0.073126;0.073126;-0.073126;1.000000;1.000000
445624.60820206;5696600.19370087;472.74804976;0.505882;0.454902;0.407843;30326.000000;1.000000;1.000000;1.000000;1.000000;0.075075;-0.075075;0.075075;1.000000;1.000000
445624.64040192;5696600.13699921;472.74644997;0.376471;0.333333;0.294118;22359.000000;1.000000;1.000000;1.000000;1.000000;0.107275;-0.107275;0.107275;1.000000;1.000000
445624.61610229;5696600.03389938;472.76044991;0.231373;0.239216;0.25098;15420.000000;1.000000;1.000000;1.000000;1.000000;0.082975;-0.082975;0.082975;1.000000;1.000000
445624.47370155;5696600.06569870;472.77075006;0.254902;0.247059;0.247059;16191.000000;1.000000;1.000000;1.000000;1.000000;-0.059426;0.059426;-0.059426;1.000000;1.000000
445624.43880089;5696600.04549988;472.77584984;0.243137;0.254902;0.266667;16448.000000;1.000000;1.000000;1.000000;1.000000;-0.094326;0.094326;-0.094326;1.000000;1.000000
445624.64820107;5696600.11989792;472.74664976;0.431373;0.396078;0.352941;26214.000000;1.000000;1.000000;1.000000;1.000000;0.115074;-0.115074;0.115074;1.000000;1.000000
445624.52990158;5696600.08629807;472.75955011;0.266667;0.270588;0.278431;17476.000000;1.000000;1.000000;1.000000;1.000000;-0.003226;0.003226;-0.003226;1.000000;1.000000
445624.61190231;5696600.10919769;472.75185015;0.329412;0.321569;0.305882;21074.000000;1.000000;1.000000;1.000000;1.000000;0.078775;-0.078775;0.078775;1.000000;1.000000
445624.45220192;5696600.15880020;472.76615002;0.407843;0.4;0.396078;26214.000000;1.000000;1.000000;1.000000;1.000000;-0.080925;0.080925;-0.080925;1.000000;1.000000
445624.63020142;5696600.12859924;472.74825003;0.364706;0.337255;0.301961;22359.000000;1.000000;1.000000;1.000000;1.000000;0.097074;-0.097074;0.097074;1.000000;1.000000
445624.48420151;5696600.02960022;472.77304985;0.0941176;0.0980392;0.117647;6425.000000;1.000000;1.000000;1.000000;1.000000;-0.048926;0.048926;-0.048926;1.000000;1.000000
445624.52410133;5696600.03059967;472.77255013;0.160784;0.176471;0.2;11308.000000;1.000000;1.000000;1.000000;1.000000;-0.009026;0.009026;-0.009026;1.000000;1.000000
445624.76450165;5696600.01339920;472.74594976;0.247059;0.262745;0.266667;16705.000000;1.000000;1.000000;1.000000;1.000000;0.112376;-0.112376;0.112376;1.000000;1.000000
445624.79680069;5696599.95899780;472.74674990;0.215686;0.223529;0.243137;14392.000000;1.000000;1.000000;1.000000;1.000000;0.080337;-0.080337;0.080337;1.000000;1.000000
445624.54920204;5696600.07039841;472.76485016;0.243137;0.243137;0.254902;15934.000000;1.000000;1.000000;1.000000;1.000000;0.016075;-0.016075;0.016075;1.000000;1.000000
445624.48700150;5696600.01059921;472.77535011;0.411765;0.439216;0.458824;28270.000000;1.000000;1.000000;1.000000;1.000000;-0.046126;0.046126;-0.046126;1.000000;1.000000
445624.65110214;5696600.10099991;472.74655010;0.47451;0.458824;0.427451;30069.000000;1.000000;1.000000;1.000000;1.000000;0.117975;-0.117975;0.117975;1.000000;1.000000
445624.46680077;5696600.01949890;472.77684977;0.152941;0.172549;0.188235;10794.000000;1.000000;1.000000;1.000000;1.000000;-0.066327;0.066327;-0.066327;1.000000;1.000000
445624.76570137;5696599.97590073;472.74554970;0.321569;0.341176;0.352941;21845.000000;1.000000;1.000000;1.000000;1.000000;0.111176;-0.111176;0.111176;1.000000;1.000000
445624.62580116;5696599.98859985;472.76265003;0.839216;0.858824;0.862745;55769.000000;1.000000;1.000000;1.000000;1.000000;0.092674;-0.092674;0.092674;1.000000;1.000000
445624.45950134;5696600.18619736;472.76454975;0.305882;0.290196;0.282353;19018.000000;1.000000;1.000000;1.000000;1.000000;-0.073626;0.073626;-0.073626;1.000000;1.000000
445624.78550156;5696599.98579987;472.74195005;0.647059;0.666667;0.678431;43176.000000;1.000000;1.000000;1.000000;1.000000;0.091376;-0.091376;0.091376;1.000000;1.000000
445624.49580200;5696599.98169907;472.78004982;0.282353;0.313725;0.317647;19789.000000;1.000000;1.000000;1.000000;1.000000;-0.037325;0.037325;-0.037325;1.000000;1.000000
445624.45920189;5696600.23299988;472.76504995;0.305882;0.278431;0.262745;18504.000000;1.000000;1.000000;1.000000;1.000000;-0.083162;0.083162;-0.083162;1.000000;1.000000
445624.54730232;5696600.09639938;472.75804998;0.239216;0.247059;0.270588;16191.000000;1.000000;1.000000;1.000000;1.000000;0.014175;-0.014175;0.014175;1.000000;1.000000
445624.45880135;5696600.00860031;472.77635004;0.478431;0.505882;0.521569;32639.000000;1.000000;1.000000;1.000000;1.000000;-0.074326;0.074326;-0.074326;1.000000;1.000000
445624.62590225;5696600.23179825;472.74694969;0.478431;0.423529;0.34902;28270.000000;1.000000;1.000000;1.000000;1.000000;0.098207;-0.098207;0.098207;1.000000;1.000000
445624.52230080;5696600.01199921;472.77454998;0.262745;0.286275;0.309804;18247.000000;1.000000;1.000000;1.000000;1.000000;-0.010827;0.010827;-0.010827;1.000000;1.000000
445624.55410202;5696600.14259918;472.75425007;0.352941;0.329412;0.317647;21845.000000;1.000000;1.000000;1.000000;1.000000;0.020975;-0.020975;0.020975;1.000000;1.000000
445624.55400093;5696600.19159897;472.75484993;0.423529;0.376471;0.34902;25186.000000;1.000000;1.000000;1.000000;1.000000;0.020874;-0.020874;0.020874;1.000000;1.000000
445624.55990227;5696600.01330002;472.77164986;0.317647;0.337255;0.352941;21588.000000;1.000000;1.000000;1.000000;1.000000;0.026775;-0.026775;0.026775;1.000000;1.000000
445624.46830185;5696600.20409973;472.76275017;0.337255;0.313725;0.305882;20817.000000;1.000000;1.000000;1.000000;1.000000;-0.065481;0.065481;-0.065481;1.000000;1.000000
445624.77660187;5696599.96789749;472.74594976;0.129412;0.141176;0.164706;8995.000000;1.000000;1.000000;1.000000;1.000000;0.100276;-0.100276;0.100276;1.000000;1.000000
445624.45340164;5696600.12140091;472.76574995;0.290196;0.286275;0.290196;18761.000000;1.000000;1.000000;1.000000;1.000000;-0.079726;0.079726;-0.079726;1.000000;1.000000
445624.50310143;5696600.03019913;472.77164986;0.14902;0.160784;0.180392;10280.000000;1.000000;1.000000;1.000000;1.000000;-0.030026;0.030026;-0.030026;1.000000;1.000000
445624.57050140;5696599.97719772;472.77404978;0.239216;0.258824;0.27451;16448.000000;1.000000;1.000000;1.000000;1.000000;0.037374;-0.037374;0.037374;1.000000;1.000000
445624.79360207;5696600.02249725;472.74034979;0.14902;0.152941;0.172549;10023.000000;1.000000;1.000000;1.000000;1.000000;0.083275;-0.083275;0.083275;1.000000;1.000000
445624.59850128;5696599.99809845;472.76625015;0.768627;0.792157;0.803922;51400.000000;1.000000;1.000000;1.000000;1.000000;0.065374;-0.065374;0.065374;1.000000;1.000000
445624.57950218;5696599.99519928;472.76765015;0.772549;0.803922;0.819608;52171.000000;1.000000;1.000000;1.000000;1.000000;0.046375;-0.046375;0.046375;1.000000;1.000000
445624.56160172;5696600.17230042;472.75264980;0.372549;0.329412;0.309804;22102.000000;1.000000;1.000000;1.000000;1.000000;0.028474;-0.028474;0.028474;1.000000;1.000000
445624.49630173;5696600.00979813;472.77574970;0.352941;0.384314;0.407843;24672.000000;1.000000;1.000000;1.000000;1.000000;-0.036826;0.036826;-0.036826;1.000000;1.000000
445624.56710251;5696600.06180008;472.76555016;0.239216;0.247059;0.266667;15934.000000;1.000000;1.000000;1.000000;1.000000;0.033975;-0.033975;0.033975;1.000000;1.000000
445624.60220154;5696600.15450104;472.74965002;0.329412;0.298039;0.266667;19789.000000;1.000000;1.000000;1.000000;1.000000;0.069074;-0.069074;0.069074;1.000000;1.000000
445624.72060211;5696600.21610077;472.73934986;0.741176;0.705882;0.654902;46517.000000;1.000000;1.000000;1.000000;1.000000;0.113899;-0.113899;0.113899;1.000000;1.000000
445624.56950195;5696600.01470001;472.76975014;0.298039;0.317647;0.333333;20303.000000;1.000000;1.000000;1.000000;1.000000;0.036375;-0.036375;0.036375;1.000000;1.000000
445624.51720245;5696600.15059860;472.75974991;0.533333;0.521569;0.509804;34181.000000;1.000000;1.000000;1.000000;1.000000;-0.015925;0.015925;-0.015925;1.000000;1.000000
445624.48510178;5696600.23290070;472.76154997;0.313725;0.282353;0.258824;18761.000000;1.000000;1.000000;1.000000;1.000000;-0.061280;0.061280;-0.061280;1.000000;1.000000
445624.56410225;5696600.12529953;472.75455000;0.266667;0.258824;0.262745;16962.000000;1.000000;1.000000;1.000000;1.000000;0.030975;-0.030975;0.030975;1.000000;1.000000
445624.77280243;5696600.05010040;472.74214985;0.329412;0.298039;0.266667;19789.000000;1.000000;1.000000;1.000000;1.000000;0.104075;-0.104075;0.104075;1.000000;1.000000
445624.53350075;5696600.19819839;472.75635006;0.341176;0.309804;0.282353;20560.000000;1.000000;1.000000;1.000000;1.000000;0.003491;-0.003491;0.003491;1.000000;1.000000
445624.44360168;5696600.16659744;472.76585009;0.278431;0.266667;0.270588;17733.000000;1.000000;1.000000;1.000000;1.000000;-0.089526;0.089526;-0.089526;1.000000;1.000000
445624.59270103;5696600.15529831;472.75385000;0.294118;0.254902;0.223529;17219.000000;1.000000;1.000000;1.000000;1.000000;0.059574;-0.059574;0.059574;1.000000;1.000000
445624.45370110;5696600.14940079;472.76615002;0.411765;0.407843;0.407843;26728.000000;1.000000;1.000000;1.000000;1.000000;-0.079426;0.079426;-0.079426;1.000000;1.000000
445624.42940147;5696600.01829727;472.77274992;0.207843;0.227451;0.247059;14649.000000;1.000000;1.000000;1.000000;1.000000;-0.103726;0.103726;-0.103726;1.000000;1.000000
445624.48210152;5696600.05549820;472.77094986;0.196078;0.196078;0.2;12850.000000;1.000000;1.000000;1.000000;1.000000;-0.051026;0.051026;-0.051026;1.000000;1.000000
445624.43740089;5696600.05489929;472.77594997;0.278431;0.282353;0.290196;18247.000000;1.000000;1.000000;1.000000;1.000000;-0.095726;0.095726;-0.095726;1.000000;1.000000
445624.48060234;5696600.11179932;472.76454975;0.282353;0.282353;0.286275;18504.000000;1.000000;1.000000;1.000000;1.000000;-0.052525;0.052525;-0.052525;1.000000;1.000000
445624.60850151;5696599.97849854;472.76415016;0.415686;0.439216;0.447059;28270.000000;1.000000;1.000000;1.000000;1.000000;0.075374;-0.075374;0.075374;1.000000;1.000000
445624.60060127;5696600.13830002;472.75164988;0.337255;0.305882;0.282353;20303.000000;1.000000;1.000000;1.000000;1.000000;0.067474;-0.067474;0.067474;1.000000;1.000000
445624.57970245;5696600.19159897;472.75374987;0.541176;0.490196;0.454902;32639.000000;1.000000;1.000000;1.000000;1.000000;0.046575;-0.046575;0.046575;1.000000;1.000000
445624.62970169;5696600.10050018;472.75255014;0.298039;0.286275;0.27451;18761.000000;1.000000;1.000000;1.000000;1.000000;0.096574;-0.096574;0.096574;1.000000;1.000000
445624.60370071;5696600.09829910;472.75365021;0.298039;0.290196;0.286275;19018.000000;1.000000;1.000000;1.000000;1.000000;0.070573;-0.070573;0.070573;1.000000;1.000000
445624.49360092;5696600.07559784;472.76475002;0.258824;0.266667;0.278431;17219.000000;1.000000;1.000000;1.000000;1.000000;-0.039526;0.039526;-0.039526;1.000000;1.000000
445624.48350151;5696600.09289749;472.76445009;0.270588;0.27451;0.278431;17733.000000;1.000000;1.000000;1.000000;1.000000;-0.049626;0.049626;-0.049626;1.000000;1.000000
445624.49040230;5696600.14129837;472.76305010;0.329412;0.321569;0.321569;21074.000000;1.000000;1.000000;1.000000;1.000000;-0.042725;0.042725;-0.042725;1.000000;1.000000
445624.66340073;5696600.23299988;472.74634983;0.505882;0.447059;0.380392;29812.000000;1.000000;1.000000;1.000000;1.000000;0.097000;-0.097000;0.097000;1.000000;1.000000
445624.64900215;5696600.12919815;472.74674990;0.439216;0.4;0.356863;26471.000000;1.000000;1.000000;1.000000;1.000000;0.115875;-0.115875;0.115875;1.000000;1.000000
445624.57940109;5696600.23829849;472.75425007;0.678431;0.623529;0.568627;41377.000000;1.000000;1.000000;1.000000;1.000000;0.063582;-0.063582;0.063582;1.000000;1.000000
445624.54290207;5696600.19959839;472.75675013;0.427451;0.384314;0.352941;25700.000000;1.000000;1.000000;1.000000;1.000000;0.010917;-0.010917;0.010917;1.000000;1.000000
445624.75900085;5696600.15180023;472.74034979;0.580392;0.521569;0.454902;34695.000000;1.000000;1.000000;1.000000;1.000000;0.117877;-0.117877;0.117877;1.000000;1.000000
445624.49820145;5696600.14990051;472.76345016;0.372549;0.364706;0.356863;23901.000000;1.000000;1.000000;1.000000;1.000000;-0.034926;0.034926;-0.034926;1.000000;1.000000
445624.49940117;5696600.11249741;472.76314976;0.419608;0.411765;0.407843;26985.000000;1.000000;1.000000;1.000000;1.000000;-0.033726;0.033726;-0.033726;1.000000;1.000000
445624.66100128;5696600.25889786;472.74884989;0.541176;0.490196;0.423529;32639.000000;1.000000;1.000000;1.000000;1.000000;0.071102;-0.071102;0.071102;1.000000;1.000000
445624.65300186;5696600.02589996;472.75505020;0.196078;0.2;0.211765;13107.000000;1.000000;1.000000;1.000000;1.000000;0.119874;-0.119874;0.119874;1.000000;1.000000
445624.75470169;5696600.05869873;472.74604990;0.490196;0.454902;0.411765;30069.000000;1.000000;1.000000;1.000000;1.000000;0.122176;-0.122176;0.122176;1.000000;1.000000
445624.64080246;5696600.09259995;472.74825003;0.376471;0.368627;0.352941;24158.000000;1.000000;1.000000;1.000000;1.000000;0.107675;-0.107675;0.107675;1.000000;1.000000
445624.45160110;5696600.17759903;472.76634981;0.294118;0.282353;0.282353;18504.000000;1.000000;1.000000;1.000000;1.000000;-0.081526;0.081526;-0.081526;1.000000;1.000000
445624.59490211;5696600.08029755;472.75775005;0.227451;0.231373;0.239216;14906.000000;1.000000;1.000000;1.000000;1.000000;0.061775;-0.061775;0.061775;1.000000;1.000000
445624.52270134;5696600.23419769;472.75864985;0.333333;0.294118;0.258824;19789.000000;1.000000;1.000000;1.000000;1.000000;-0.040772;0.040772;-0.040772;1.000000;1.000000
445624.56190117;5696599.98499878;472.77374985;0.486275;0.509804;0.521569;32896.000000;1.000000;1.000000;1.000000;1.000000;0.028774;-0.028774;0.028774;1.000000;1.000000
445624.60690125;5696600.25679977;472.75334980;0.631373;0.568627;0.513725;38036.000000;1.000000;1.000000;1.000000;1.000000;0.073200;-0.073200;0.073200;1.000000;1.000000
445624.42850121;5696600.03470047;472.77524998;0.156863;0.172549;0.192157;11051.000000;1.000000;1.000000;1.000000;1.000000;-0.104626;0.104626;-0.104626;1.000000;1.000000
445624.64230164;5696600.25829895;472.74804976;0.556863;0.498039;0.431373;33153.000000;1.000000;1.000000;1.000000;1.000000;0.071701;-0.071701;0.071701;1.000000;1.000000
445624.67990120;5696600.25950058;472.74734976;0.501961;0.443137;0.376471;29555.000000;1.000000;1.000000;1.000000;1.000000;0.070893;-0.070893;0.070893;1.000000;1.000000
445624.56990250;5696600.23689850;472.75374987;0.705882;0.65098;0.6;43176.000000;1.000000;1.000000;1.000000;1.000000;0.055987;-0.055987;0.055987;1.000000;1.000000
445624.76660164;5696599.98520096;472.74335005;0.694118;0.713725;0.72549;46260.000000;1.000000;1.000000;1.000000;1.000000;0.110276;-0.110276;0.110276;1.000000;1.000000
445624.55630119;5696600.11669739;472.75404980;0.286275;0.286275;0.298039;18761.000000;1.000000;1.000000;1.000000;1.000000;0.023174;-0.023174;0.023174;1.000000;1.000000
445624.43800171;5696600.03619965;472.77574970;0.172549;0.180392;0.192157;11565.000000;1.000000;1.000000;1.000000;1.000000;-0.095126;0.095126;-0.095126;1.000000;1.000000
445624.54170235;5696600.23710068;472.75715019;0.47451;0.431373;0.396078;28784.000000;1.000000;1.000000;1.000000;1.000000;0.043209;-0.043209;0.043209;1.000000;1.000000
445624.51570137;5696600.16010101;472.75974991;0.627451;0.615686;0.596078;40349.000000;1.000000;1.000000;1.000000;1.000000;-0.017426;0.017426;-0.017426;1.000000;1.000000
445624.56780251;5696600.08989914;472.75664999;0.235294;0.243137;0.258824;15677.000000;1.000000;1.000000;1.000000;1.000000;0.034675;-0.034675;0.034675;1.000000;1.000000
445624.77440079;5696599.99379929;472.74384977;0.866667;0.886275;0.894118;57568.000000;1.000000;1.000000;1.000000;1.000000;0.102477;-0.102477;0.102477;1.000000;1.000000
445624.81330116;5696599.95979889;472.74515011;0.286275;0.290196;0.305882;19018.000000;1.000000;1.000000;1.000000;1.000000;0.063831;-0.063831;0.063831;1.000000;1.000000
445624.58900078;5696600.19069870;472.75414993;0.541176;0.486275;0.447059;32639.000000;1.000000;1.000000;1.000000;1.000000;0.055873;-0.055873;0.055873;1.000000;1.000000
445624.50640114;5696599.99249847;472.77594997;0.666667;0.698039;0.713725;45232.000000;1.000000;1.000000;1.000000;1.000000;-0.026726;0.026726;-0.026726;1.000000;1.000000
445624.54170235;5696599.99389847;472.77294971;0.713725;0.741176;0.752941;48059.000000;1.000000;1.000000;1.000000;1.000000;0.008575;-0.008575;0.008575;1.000000;1.000000
445624.71750076;5696600.26069839;472.74445011;0.576471;0.521569;0.470588;34695.000000;1.000000;1.000000;1.000000;1.000000;0.069372;-0.069372;0.069372;1.000000;1.000000
