//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump11;Stump112
445624.59940155;5696600.39919861;472.80135014;132;152;102;35980.000000;1.000000;1.000000;1.000000;1.000000;-0.069199;0.069199;-0.069199;1.000000;1.000000
445624.46950157;5696600.41129883;472.80254986;96;105;69;25186.000000;1.000000;1.000000;1.000000;1.000000;-0.103236;0.103236;-0.103236;1.000000;1.000000
445624.58670242;5696600.26799973;472.75724985;163;149;135;38807.000000;1.000000;1.000000;1.000000;1.000000;0.062000;-0.062000;0.062000;1.000000;1.000000
445624.62440117;5696600.26919754;472.75435020;168;153;137;39835.000000;1.000000;1.000000;1.000000;1.000000;0.060853;-0.060853;0.060853;1.000000;1.000000
445624.66190155;5696600.27039917;472.75365021;156;140;123;36494.000000;1.000000;1.000000;1.000000;1.000000;0.059601;-0.059601;0.059601;1.000000;1.000000
445624.67450150;5696600.40159805;472.80004980;100;117;67;27242.000000;1.000000;1.000000;1.000000;1.000000;-0.071624;0.071624;-0.071624;1.000000;1.000000
445624.77270134;5696600.52799805;472.80135014;125;147;98;34695.000000;1.000000;1.000000;1.000000;1.000000;-0.197998;0.197998;-0.197998;1.000000;1.000000
445624.74560173;5696600.50729950;472.79054977;143;169;115;39835.000000;1.000000;1.000000;1.000000;1.000000;-0.177312;0.177312;-0.177312;1.000000;1.000000
445624.80750092;5696600.52699860;472.80524971;137;162;112;38293.000000;1.000000;1.000000;1.000000;1.000000;-0.197004;0.197004;-0.197004;1.000000;1.000000
445624.61330231;5696600.51190002;472.83124973;48;69;25;14649.000000;1.000000;1.000000;1.000000;1.000000;-0.181900;0.181900;-0.181900;1.000000;1.000000
445624.46640213;5696600.49510010;472.83834984;90;120;61;26728.000000;1.000000;1.000000;1.000000;1.000000;-0.178074;0.178074;-0.178074;1.000000;1.000000
445624.53920181;5696600.49769791;472.83704998;167;194;139;46003.000000;1.000000;1.000000;1.000000;1.000000;-0.167698;0.167698;-0.167698;1.000000;1.000000
445624.80170067;5696600.51129730;472.79785015;95;124;68;28013.000000;1.000000;1.000000;1.000000;1.000000;-0.181297;0.181297;-0.181297;1.000000;1.000000
445624.69860085;5696600.48579987;472.80214979;116;141;96;32896.000000;1.000000;1.000000;1.000000;1.000000;-0.155800;0.155800;-0.155800;1.000000;1.000000
445624.50410088;5696600.46840103;472.82814981;142;171;117;40092.000000;1.000000;1.000000;1.000000;1.000000;-0.141412;0.141412;-0.141412;1.000000;1.000000
445624.57670219;5696600.47089966;472.83145000;173;195;145;46774.000000;1.000000;1.000000;1.000000;1.000000;-0.140900;0.140900;-0.140900;1.000000;1.000000
445624.69330223;5696600.43020065;472.80364992;61;81;35;17733.000000;1.000000;1.000000;1.000000;1.000000;-0.100201;0.100201;-0.100201;1.000000;1.000000
445624.61970146;5696600.39039810;472.79974987;134;154;105;36494.000000;1.000000;1.000000;1.000000;1.000000;-0.060411;0.060411;-0.060411;1.000000;1.000000
445624.65740211;5696600.39389999;472.79925014;94;112;62;25957.000000;1.000000;1.000000;1.000000;1.000000;-0.063900;0.063900;-0.063900;1.000000;1.000000
445624.65610130;5696600.37549789;472.78964998;149;159;120;38807.000000;1.000000;1.000000;1.000000;1.000000;-0.045498;0.045498;-0.045498;1.000000;1.000000
445624.51080139;5696600.30990036;472.76594975;127;110;96;29041.000000;1.000000;1.000000;1.000000;1.000000;0.030041;-0.030041;0.030041;1.000000;1.000000
445624.65920074;5696600.31959732;472.76114990;129;111;86;29041.000000;1.000000;1.000000;1.000000;1.000000;0.010403;-0.010403;0.010403;1.000000;1.000000
445624.51200111;5696600.27249725;472.76324989;96;80;71;21331.000000;1.000000;1.000000;1.000000;1.000000;0.061261;-0.061261;0.061261;1.000000;1.000000
445624.54980095;5696600.27599915;472.76265003;111;95;83;25186.000000;1.000000;1.000000;1.000000;1.000000;0.054001;-0.054001;0.054001;1.000000;1.000000
445624.61650093;5696600.47189911;472.83325006;80;100;56;22873.000000;1.000000;1.000000;1.000000;1.000000;-0.141899;0.141899;-0.141899;1.000000;1.000000
445624.49450119;5696600.26009949;472.76464989;93;78;69;20817.000000;1.000000;1.000000;1.000000;1.000000;-0.075777;0.075777;-0.075777;1.000000;1.000000
445624.87690170;5696600.52139862;472.75705006;73;82;58;19532.000000;1.000000;1.000000;1.000000;1.000000;-0.191399;0.191399;-0.191399;1.000000;1.000000
445624.72770126;5696600.44119843;472.79134991;66;88;44;19532.000000;1.000000;1.000000;1.000000;1.000000;-0.111198;0.111198;-0.111198;1.000000;1.000000
445624.84270103;5696600.37969788;472.75614979;160;170;136;41891.000000;1.000000;1.000000;1.000000;1.000000;-0.049784;0.049784;-0.049784;1.000000;1.000000
445624.76330193;5696600.52649887;472.80095007;137;160;108;37779.000000;1.000000;1.000000;1.000000;1.000000;-0.196499;0.196499;-0.196499;1.000000;1.000000
445624.75320061;5696600.51589783;472.79334976;118;144;92;33410.000000;1.000000;1.000000;1.000000;1.000000;-0.185898;0.185898;-0.185898;1.000000;1.000000
445624.53250130;5696600.44249924;472.81974985;123;150;95;34695.000000;1.000000;1.000000;1.000000;1.000000;-0.112501;0.112501;-0.112501;1.000000;1.000000
445624.88380249;5696600.46710022;472.75204994;185;197;169;48830.000000;1.000000;1.000000;1.000000;1.000000;-0.137275;0.137275;-0.137275;1.000000;1.000000
445624.71540077;5696600.51460083;472.80095007;91;118;63;26471.000000;1.000000;1.000000;1.000000;1.000000;-0.184628;0.184628;-0.184628;1.000000;1.000000
445624.56990250;5696600.44370087;472.82144978;137;159;108;37522.000000;1.000000;1.000000;1.000000;1.000000;-0.113701;0.113701;-0.113701;1.000000;1.000000
445624.85080154;5696600.39069946;472.75435020;124;135;100;32639.000000;1.000000;1.000000;1.000000;1.000000;-0.060699;0.060699;-0.060699;1.000000;1.000000
445624.82860191;5696600.49270065;472.78485014;45;69;24;14392.000000;1.000000;1.000000;1.000000;1.000000;-0.162701;0.162701;-0.162701;1.000000;1.000000
445624.56590088;5696600.32349976;472.76394989;166;154;133;39835.000000;1.000000;1.000000;1.000000;1.000000;0.006500;-0.006500;0.006500;1.000000;1.000000
445624.64490135;5696600.44610031;472.82254984;115;131;88;31097.000000;1.000000;1.000000;1.000000;1.000000;-0.116100;0.116100;-0.116100;1.000000;1.000000
445624.79830177;5696600.52789886;472.80485012;135;160;109;37522.000000;1.000000;1.000000;1.000000;1.000000;-0.197899;0.197899;-0.197899;1.000000;1.000000
445624.79430206;5696600.45149811;472.78515007;97;123;75;28013.000000;1.000000;1.000000;1.000000;1.000000;-0.121498;0.121498;-0.121498;1.000000;1.000000
445624.83000191;5696600.45529755;472.77974989;164;185;142;44461.000000;1.000000;1.000000;1.000000;1.000000;-0.125298;0.125298;-0.125298;1.000000;1.000000
445624.69980247;5696600.44829758;472.80174973;61;83;44;18504.000000;1.000000;1.000000;1.000000;1.000000;-0.118298;0.118298;-0.118298;1.000000;1.000000
445624.52950104;5696600.28479965;472.76415016;101;84;71;22359.000000;1.000000;1.000000;1.000000;1.000000;0.045346;-0.045346;0.045346;1.000000;1.000000
445624.51570137;5696600.40460022;472.80224993;149;162;122;39321.000000;1.000000;1.000000;1.000000;1.000000;-0.076608;0.076608;-0.076608;1.000000;1.000000
445624.70280083;5696600.40139969;472.79435017;135;152;97;35980.000000;1.000000;1.000000;1.000000;1.000000;-0.071400;0.071400;-0.071400;1.000000;1.000000
445624.48530205;5696600.46779831;472.82954981;164;188;135;44718.000000;1.000000;1.000000;1.000000;1.000000;-0.145862;0.145862;-0.145862;1.000000;1.000000
445624.55320175;5696600.40579803;472.80165007;170;186;138;44975.000000;1.000000;1.000000;1.000000;1.000000;-0.075798;0.075798;-0.075798;1.000000;1.000000
445624.68080147;5696600.47559937;472.81285002;62;85;42;18761.000000;1.000000;1.000000;1.000000;1.000000;-0.145830;0.145830;-0.145830;1.000000;1.000000
445624.79370125;5696600.41659744;472.78004982;93;110;65;25443.000000;1.000000;1.000000;1.000000;1.000000;-0.086597;0.086597;-0.086597;1.000000;1.000000
445624.65020187;5696600.32499893;472.76314976;115;101;73;26214.000000;1.000000;1.000000;1.000000;1.000000;0.005001;-0.005001;0.005001;1.000000;1.000000
445624.49890144;5696600.36680038;472.78475000;144;141;113;35466.000000;1.000000;1.000000;1.000000;1.000000;-0.050256;0.050256;-0.050256;1.000000;1.000000
445624.47620209;5696600.44069870;472.81955006;94;115;66;26471.000000;1.000000;1.000000;1.000000;1.000000;-0.124478;0.124478;-0.124478;1.000000;1.000000
445624.70880135;5696600.46850021;472.80004980;78;103;59;23130.000000;1.000000;1.000000;1.000000;1.000000;-0.138500;0.138500;-0.138500;1.000000;1.000000
445624.70130165;5696600.41319855;472.79904987;86;107;57;24415.000000;1.000000;1.000000;1.000000;1.000000;-0.083199;0.083199;-0.083199;1.000000;1.000000
445624.63300140;5696600.28709991;472.75495007;130;114;95;29812.000000;1.000000;1.000000;1.000000;1.000000;0.042900;-0.042900;0.042900;1.000000;1.000000
445624.66850098;5696600.29080017;472.75425007;144;125;105;32896.000000;1.000000;1.000000;1.000000;1.000000;0.039200;-0.039200;0.039200;1.000000;1.000000
445624.85070236;5696600.41860016;472.76394989;139;152;115;37008.000000;1.000000;1.000000;1.000000;1.000000;-0.088600;0.088600;-0.088600;1.000000;1.000000
445624.70600136;5696600.29199799;472.75365021;145;128;112;33667.000000;1.000000;1.000000;1.000000;1.000000;0.038002;-0.038002;0.038002;1.000000;1.000000
445624.51370247;5696600.44190033;472.81895020;138;161;111;38036.000000;1.000000;1.000000;1.000000;1.000000;-0.113574;0.113574;-0.113574;1.000000;1.000000
445624.77690132;5696600.37869843;472.76254990;107;111;77;27242.000000;1.000000;1.000000;1.000000;1.000000;-0.048749;0.048749;-0.048749;1.000000;1.000000
445624.55120094;5696600.44309814;472.82065012;151;176;121;41634.000000;1.000000;1.000000;1.000000;1.000000;-0.113098;0.113098;-0.113098;1.000000;1.000000
445624.81440170;5696600.37990006;472.76184990;156;165;129;40606.000000;1.000000;1.000000;1.000000;1.000000;-0.049900;0.049900;-0.049900;1.000000;1.000000
445624.74060066;5696600.34009750;472.76044991;142;131;108;33667.000000;1.000000;1.000000;1.000000;1.000000;-0.010098;0.010098;-0.010098;1.000000;1.000000
445624.46660240;5696600.26259811;472.76574995;62;50;44;13364.000000;1.000000;1.000000;1.000000;1.000000;0.094703;-0.094703;0.094703;1.000000;1.000000
445624.50620087;5696600.40320023;472.80184986;163;176;137;42919.000000;1.000000;1.000000;1.000000;1.000000;-0.077996;0.077996;-0.077996;1.000000;1.000000
445624.52090080;5696600.29260071;472.76384975;113;95;83;25443.000000;1.000000;1.000000;1.000000;1.000000;0.039347;-0.039347;0.039347;1.000000;1.000000
445624.49240120;5696600.52529724;472.84455015;122;148;91;34181.000000;1.000000;1.000000;1.000000;1.000000;-0.199498;0.199498;-0.199498;1.000000;1.000000
445624.49630173;5696600.45979889;472.82765009;164;189;139;44975.000000;1.000000;1.000000;1.000000;1.000000;-0.134922;0.134922;-0.134922;1.000000;1.000000
445624.58860214;5696600.44429977;472.82235004;186;205;159;49858.000000;1.000000;1.000000;1.000000;1.000000;-0.114308;0.114308;-0.114308;1.000000;1.000000
445624.64960106;5696600.31809814;472.76305010;119;104;78;26985.000000;1.000000;1.000000;1.000000;1.000000;0.011902;-0.011902;0.011902;1.000000;1.000000
445624.61140068;5696600.37029846;472.78525021;143;153;112;37265.000000;1.000000;1.000000;1.000000;1.000000;-0.040298;0.040298;-0.040298;1.000000;1.000000
445624.50280197;5696600.27329834;472.76284983;86;72;64;19275.000000;1.000000;1.000000;1.000000;1.000000;0.064302;-0.064302;0.064302;1.000000;1.000000
445624.50800140;5696600.39380081;472.79474976;180;188;153;46517.000000;1.000000;1.000000;1.000000;1.000000;-0.068570;0.068570;-0.068570;1.000000;1.000000
445624.77050217;5696600.33040054;472.75234987;120;108;86;28013.000000;1.000000;1.000000;1.000000;1.000000;-0.000401;0.000401;-0.000401;1.000000;1.000000
445624.68600090;5696600.36580093;472.78154995;92;97;62;23387.000000;1.000000;1.000000;1.000000;1.000000;-0.035960;0.035960;-0.035960;1.000000;1.000000
445624.54030235;5696600.27449997;472.76224997;104;87;76;23130.000000;1.000000;1.000000;1.000000;1.000000;0.055500;-0.055500;0.055500;1.000000;1.000000
445624.86070068;5696600.50399979;472.77014973;90;109;76;25443.000000;1.000000;1.000000;1.000000;1.000000;-0.174000;0.174000;-0.174000;1.000000;1.000000
445624.49880226;5696600.33659943;472.77504971;121;107;87;28013.000000;1.000000;1.000000;1.000000;1.000000;-0.034954;0.034954;-0.034954;1.000000;1.000000
445624.63440140;5696600.46319778;472.83164980;85;104;59;23901.000000;1.000000;1.000000;1.000000;1.000000;-0.133198;0.133198;-0.133198;1.000000;1.000000
445624.53500183;5696600.41440018;472.80795004;118;137;91;32382.000000;1.000000;1.000000;1.000000;1.000000;-0.084400;0.084400;-0.084400;1.000000;1.000000
445624.68900116;5696600.48660095;472.80874969;54;79;35;16962.000000;1.000000;1.000000;1.000000;1.000000;-0.156601;0.156601;-0.156601;1.000000;1.000000
445624.53670128;5696600.34009750;472.77215006;122;106;82;27756.000000;1.000000;1.000000;1.000000;1.000000;-0.010098;0.010098;-0.010098;1.000000;1.000000
445624.56900223;5696600.46229752;472.82865002;188;211;160;50886.000000;1.000000;1.000000;1.000000;1.000000;-0.132298;0.132298;-0.132298;1.000000;1.000000
445624.69020088;5696600.44909866;472.80835011;102;122;82;28527.000000;1.000000;1.000000;1.000000;1.000000;-0.119099;0.119099;-0.119099;1.000000;1.000000
445624.83740242;5696600.48489960;472.78044989;44;67;24;14135.000000;1.000000;1.000000;1.000000;1.000000;-0.154900;0.154900;-0.154900;1.000000;1.000000
445624.87130173;5696600.38189896;472.74814989;70;82;49;19018.000000;1.000000;1.000000;1.000000;1.000000;-0.051979;0.051979;-0.051979;1.000000;1.000000
445624.61860092;5696600.40899857;472.80924990;127;146;100;34695.000000;1.000000;1.000000;1.000000;1.000000;-0.078999;0.078999;-0.078999;1.000000;1.000000
445624.73150070;5696600.37570007;472.77675011;101;105;61;25186.000000;1.000000;1.000000;1.000000;1.000000;-0.045700;0.045700;-0.045700;1.000000;1.000000
445624.61610229;5696600.43709763;472.82114985;180;197;154;48059.000000;1.000000;1.000000;1.000000;1.000000;-0.107098;0.107098;-0.107098;1.000000;1.000000
445624.75850113;5696600.38730057;472.77344992;99;106;60;25186.000000;1.000000;1.000000;1.000000;1.000000;-0.057301;0.057301;-0.057301;1.000000;1.000000
445624.64940079;5696600.34599884;472.77264978;158;153;122;38807.000000;1.000000;1.000000;1.000000;1.000000;-0.015999;0.015999;-0.015999;1.000000;1.000000
445624.68700226;5696600.34720047;472.77204992;104;98;72;24672.000000;1.000000;1.000000;1.000000;1.000000;-0.017364;0.017364;-0.017364;1.000000;1.000000
445624.46280106;5696600.30019959;472.77304985;99;84;71;22359.000000;1.000000;1.000000;1.000000;1.000000;0.076380;-0.076380;0.076380;1.000000;1.000000
445624.84100159;5696600.41710098;472.76814987;120;134;94;32125.000000;1.000000;1.000000;1.000000;1.000000;-0.087184;0.087184;-0.087184;1.000000;1.000000
445624.69750221;5696600.27189835;472.74604990;162;146;131;38293.000000;1.000000;1.000000;1.000000;1.000000;0.058102;-0.058102;0.058102;1.000000;1.000000
445624.85650070;5696600.48329742;472.76965000;78;100;61;22873.000000;1.000000;1.000000;1.000000;1.000000;-0.153297;0.153297;-0.153297;1.000000;1.000000
445624.54320152;5696600.39749725;472.79874994;160;174;129;42148.000000;1.000000;1.000000;1.000000;1.000000;-0.067497;0.067497;-0.067497;1.000000;1.000000
445624.49050148;5696600.32099731;472.77215006;103;88;73;23130.000000;1.000000;1.000000;1.000000;1.000000;0.043566;-0.043566;0.043566;1.000000;1.000000
445624.86230095;5696600.52249725;472.77274992;51;65;39;14649.000000;1.000000;1.000000;1.000000;1.000000;-0.192497;0.192497;-0.192497;1.000000;1.000000
445624.79880150;5696600.33249863;472.74895002;165;155;133;39835.000000;1.000000;1.000000;1.000000;1.000000;-0.002499;0.002499;-0.002499;1.000000;1.000000
445624.87390144;5696600.33489807;472.74774982;94;106;72;25186.000000;1.000000;1.000000;1.000000;1.000000;0.005731;-0.005731;0.005731;1.000000;1.000000
445624.80380066;5696600.42499741;472.78055002;75;94;50;21331.000000;1.000000;1.000000;1.000000;1.000000;-0.094997;0.094997;-0.094997;1.000000;1.000000
445624.83240135;5696600.39919861;472.76524975;94;107;66;25186.000000;1.000000;1.000000;1.000000;1.000000;-0.069199;0.069199;-0.069199;1.000000;1.000000
445624.49150093;5696600.51370056;472.83974983;116;141;75;32382.000000;1.000000;1.000000;1.000000;1.000000;-0.188358;0.188358;-0.188358;1.000000;1.000000
445624.52920158;5696600.51719864;472.83914997;153;177;114;41634.000000;1.000000;1.000000;1.000000;1.000000;-0.187240;0.187240;-0.187240;1.000000;1.000000
445624.71970184;5696600.43260010;472.79314997;66;87;41;19275.000000;1.000000;1.000000;1.000000;1.000000;-0.102604;0.102604;-0.102604;1.000000;1.000000
445624.86680229;5696600.49180038;472.76555016;74;92;59;21074.000000;1.000000;1.000000;1.000000;1.000000;-0.161800;0.161800;-0.161800;1.000000;1.000000
445624.58530243;5696600.33099945;472.76494982;179;170;144;43433.000000;1.000000;1.000000;1.000000;1.000000;-0.000999;0.000999;-0.000999;1.000000;1.000000
445624.53550156;5696600.38659866;472.79124977;162;170;132;41891.000000;1.000000;1.000000;1.000000;1.000000;-0.056599;0.056599;-0.056599;1.000000;1.000000
445624.55890091;5696600.45170029;472.82345011;134;157;104;37008.000000;1.000000;1.000000;1.000000;1.000000;-0.121735;0.121735;-0.121735;1.000000;1.000000
445624.45950134;5696600.40289886;472.79964973;70;75;47;17990.000000;1.000000;1.000000;1.000000;1.000000;-0.103610;0.103610;-0.103610;1.000000;1.000000
445624.57190140;5696600.40640076;472.80244972;120;138;86;32382.000000;1.000000;1.000000;1.000000;1.000000;-0.076401;0.076401;-0.076401;1.000000;1.000000
445624.53440102;5696600.40519913;472.80314972;158;172;129;41891.000000;1.000000;1.000000;1.000000;1.000000;-0.075199;0.075199;-0.075199;1.000000;1.000000
445624.82120140;5696600.46299942;472.78415014;148;172;126;40863.000000;1.000000;1.000000;1.000000;1.000000;-0.132999;0.132999;-0.132999;1.000000;1.000000
445624.64870079;5696600.33449753;472.76555016;136;124;95;31868.000000;1.000000;1.000000;1.000000;1.000000;-0.004498;0.004498;-0.004498;1.000000;1.000000
445624.83890160;5696600.47319992;472.77574970;68;90;47;20046.000000;1.000000;1.000000;1.000000;1.000000;-0.143210;0.143210;-0.143210;1.000000;1.000000
445624.78410156;5696600.41509827;472.78195002;123;139;94;33153.000000;1.000000;1.000000;1.000000;1.000000;-0.085098;0.085098;-0.085098;1.000000;1.000000
445624.54810150;5696600.48990067;472.83034994;167;190;138;45489.000000;1.000000;1.000000;1.000000;1.000000;-0.159901;0.159901;-0.159901;1.000000;1.000000
445624.47040184;5696600.36469849;472.79045012;110;109;87;27242.000000;1.000000;1.000000;1.000000;1.000000;-0.071683;0.071683;-0.071683;1.000000;1.000000
445624.66090210;5696600.49360092;472.82614996;161;182;139;43690.000000;1.000000;1.000000;1.000000;1.000000;-0.163601;0.163601;-0.163601;1.000000;1.000000
